23.1272,52.2301,272.309,177.979,39.9242
23.1253,52.233,272.317,177.979,39.929
23.1264,52.2309,272.312,177.979,39.9256
23.1259,52.2324,272.315,177.979,39.9279
23.1268,52.2308,272.311,177.979,39.9255
23.1283,52.2276,272.303,177.978,39.9203
23.1268,52.2308,272.311,177.979,39.9254
23.1251,52.2337,272.319,177.979,39.9301
23.1256,52.2328,272.316,177.979,39.9285
23.1273,52.2301,272.31,177.979,39.9243
23.1257,52.2318,272.314,177.979,39.9271
23.1258,52.2324,272.315,177.979,39.9279
23.1261,52.2324,272.315,177.979,39.9279
23.1266,52.2312,272.312,177.979,39.926
23.1266,52.2316,272.313,177.979,39.9267
23.1281,52.2291,272.307,177.978,39.9228
23.1265,52.232,272.314,177.979,39.9272
23.1276,52.2299,272.309,177.979,39.9239
23.1277,52.2298,272.309,177.979,39.9238
23.1268,52.2323,272.315,177.979,39.9277
23.1277,52.2292,272.307,177.978,39.9229
23.1275,52.2305,272.31,177.979,39.9249
23.1279,52.2297,272.308,177.979,39.9236
23.1274,52.2297,272.308,177.979,39.9236
23.128,52.2285,272.305,177.978,39.9217
23.1267,52.2305,272.31,177.979,39.9249
23.1277,52.2299,272.309,177.979,39.9239
23.127,52.2285,272.305,177.978,39.9218
23.1266,52.2277,272.303,177.978,39.9205
23.1273,52.2284,272.305,177.978,39.9216
23.1276,52.2262,272.299,177.978,39.9181
23.1267,52.2285,272.305,177.978,39.9218
23.1274,52.2262,272.299,177.978,39.9182
23.1271,52.2259,272.299,177.978,39.9177
23.1259,52.2289,272.306,177.978,39.9224
23.1266,52.228,272.304,177.978,39.921
23.1248,52.229,272.307,177.978,39.9226
23.1264,52.2254,272.297,177.978,39.9168
23.1268,52.2243,272.294,177.978,39.9151
23.1256,52.2263,272.3,177.978,39.9184
23.1265,52.2261,272.299,177.978,39.918
23.1264,52.2251,272.297,177.978,39.9164
23.1269,52.2224,272.29,177.978,39.9121
23.1259,52.225,272.296,177.978,39.9162
23.1253,52.2249,272.296,177.978,39.916
23.1261,52.2238,272.293,177.978,39.9144
23.1262,52.2246,272.295,177.978,39.9156
23.1249,52.2243,272.294,177.978,39.9151
23.126,52.2244,272.295,177.978,39.9153
23.1255,52.2244,272.295,177.978,39.9153
23.1249,52.2243,272.294,177.978,39.9151
23.1244,52.2271,272.302,177.978,39.9195
23.124,52.2257,272.298,177.978,39.9174
23.124,52.2266,272.301,177.978,39.9188
23.1247,52.2237,272.293,177.978,39.9142
23.1249,52.2241,272.294,177.978,39.9149
23.1245,52.2245,272.295,177.978,39.9155
23.1254,52.2238,272.293,177.978,39.9143
23.1256,52.2229,272.291,177.978,39.9129
23.1252,52.2244,272.295,177.978,39.9153
23.1263,52.2229,272.291,177.978,39.913
23.1243,52.2257,272.298,177.978,39.9174
23.1261,52.2245,272.295,177.978,39.9155
23.1263,52.2226,272.29,177.978,39.9125
23.1254,52.2269,272.301,177.978,39.9192
